Account,Date,kWh,month,day,year,hour,Day of Week,Weekday,Peakhour
26908650026,1/1/2014,132.369999,1,1,2014,0,3,1,0
26908650026,1/1/2014,132.719997,1,1,2014,1,3,1,0
26908650026,1/1/2014,129.029997,1,1,2014,2,3,1,0
26908650026,1/1/2014,125.759998,1,1,2014,3,3,1,0
26908650026,1/1/2014,129.389997,1,1,2014,4,3,1,0
26908650026,1/1/2014,132.509998,1,1,2014,5,3,1,0
26908650026,1/1/2014,134.92999600000002,1,1,2014,6,3,1,0
26908650026,1/1/2014,122.80999800000001,1,1,2014,7,3,1,1
26908650026,1/1/2014,119.959996,1,1,2014,8,3,1,1
26908650026,1/1/2014,123.159999,1,1,2014,9,3,1,1
26908650026,1/1/2014,129.10999800000002,1,1,2014,10,3,1,1
26908650026,1/1/2014,125.82999600000001,1,1,2014,11,3,1,1
26908650026,1/1/2014,120.90999700000002,1,1,2014,12,3,1,1
26908650026,1/1/2014,125.19999700000001,1,1,2014,13,3,1,1
26908650026,1/1/2014,128.589997,1,1,2014,14,3,1,1
26908650026,1/1/2014,143.16999800000002,1,1,2014,15,3,1,1
26908650026,1/1/2014,139.999998,1,1,2014,16,3,1,1
26908650026,1/1/2014,138.639995,1,1,2014,17,3,1,1
26908650026,1/1/2014,143.199999,1,1,2014,18,3,1,1
26908650026,1/1/2014,147.11999799999998,1,1,2014,19,3,1,0
26908650026,1/1/2014,147.82999800000002,1,1,2014,20,3,1,0
26908650026,1/1/2014,134.879996,1,1,2014,21,3,1,0
26908650026,1/1/2014,128.909999,1,1,2014,22,3,1,0
26908650026,1/1/2014,124.49999500000001,1,1,2014,23,3,1,0
26908650026,1/2/2014,121.12999900000001,1,2,2014,0,4,1,0
26908650026,1/2/2014,125.779996,1,2,2014,1,4,1,0
26908650026,1/2/2014,128.32999900000002,1,2,2014,2,4,1,0
26908650026,1/2/2014,130.989996,1,2,2014,3,4,1,0
26908650026,1/2/2014,222.729997,1,2,2014,4,4,1,0
26908650026,1/2/2014,223.92999599999996,1,2,2014,5,4,1,0
26908650026,1/2/2014,229.40999300000004,1,2,2014,6,4,1,0
26908650026,1/2/2014,239.929992,1,2,2014,7,4,1,1
26908650026,1/2/2014,247.72999299999995,1,2,2014,8,4,1,1
26908650026,1/2/2014,248.83999200000005,1,2,2014,9,4,1,1
26908650026,1/2/2014,250.66999600000003,1,2,2014,10,4,1,1
26908650026,1/2/2014,246.78999800000003,1,2,2014,11,4,1,1
26908650026,1/2/2014,244.689993,1,2,2014,12,4,1,1
26908650026,1/2/2014,245.039997,1,2,2014,13,4,1,1
26908650026,1/2/2014,241.14999300000005,1,2,2014,14,4,1,1
26908650026,1/2/2014,245.899995,1,2,2014,15,4,1,1
26908650026,1/2/2014,253.58999199999997,1,2,2014,16,4,1,1
26908650026,1/2/2014,196.179994,1,2,2014,17,4,1,1
26908650026,1/2/2014,147.25999399999998,1,2,2014,18,4,1,1
26908650026,1/2/2014,154.23999800000004,1,2,2014,19,4,1,0
26908650026,1/2/2014,156.749995,1,2,2014,20,4,1,0
26908650026,1/2/2014,132.92000000000002,1,2,2014,21,4,1,0
26908650026,1/2/2014,127.54999800000002,1,2,2014,22,4,1,0
26908650026,1/2/2014,124.22999800000001,1,2,2014,23,4,1,0
26908650026,1/3/2014,125.20999799999998,1,3,2014,0,5,1,0
26908650026,1/3/2014,125.469998,1,3,2014,1,5,1,0
26908650026,1/3/2014,123.44999800000001,1,3,2014,2,5,1,0
26908650026,1/3/2014,123.87999900000003,1,3,2014,3,5,1,0
26908650026,1/3/2014,123.119999,1,3,2014,4,5,1,0
26908650026,1/3/2014,123.30999700000001,1,3,2014,5,5,1,0
26908650026,1/3/2014,204.809991,1,3,2014,6,5,1,0
26908650026,1/3/2014,227.889997,1,3,2014,7,5,1,1
26908650026,1/3/2014,226.98999700000002,1,3,2014,8,5,1,1
26908650026,1/3/2014,226.64999,1,3,2014,9,5,1,1
26908650026,1/3/2014,225.81999799999997,1,3,2014,10,5,1,1
26908650026,1/3/2014,224.13999600000002,1,3,2014,11,5,1,1
26908650026,1/3/2014,224.269993,1,3,2014,12,5,1,1
26908650026,1/3/2014,223.81999499999998,1,3,2014,13,5,1,1
26908650026,1/3/2014,223.49999300000005,1,3,2014,14,5,1,1
26908650026,1/3/2014,225.069994,1,3,2014,15,5,1,1
26908650026,1/3/2014,222.809994,1,3,2014,16,5,1,1
26908650026,1/3/2014,196.489997,1,3,2014,17,5,1,1
26908650026,1/3/2014,155.57999700000002,1,3,2014,18,5,1,1
26908650026,1/3/2014,150.92,1,3,2014,19,5,1,0
26908650026,1/3/2014,154.539999,1,3,2014,20,5,1,0
26908650026,1/3/2014,128.51999700000002,1,3,2014,21,5,1,0
26908650026,1/3/2014,121.889995,1,3,2014,22,5,1,0
26908650026,1/3/2014,121.44999700000001,1,3,2014,23,5,1,0
26908650026,1/4/2014,120.859996,1,4,2014,0,6,1,0
26908650026,1/4/2014,122.62999500000001,1,4,2014,1,6,1,0
26908650026,1/4/2014,123.289995,1,4,2014,2,6,1,0
26908650026,1/4/2014,123.45999799999998,1,4,2014,3,6,1,0
26908650026,1/4/2014,142.209994,1,4,2014,4,6,1,0
26908650026,1/4/2014,211.149995,1,4,2014,5,6,1,0
26908650026,1/4/2014,216.08999599999999,1,4,2014,6,6,1,0
26908650026,1/4/2014,215.36999400000002,1,4,2014,7,6,1,1
26908650026,1/4/2014,214.419994,1,4,2014,8,6,1,1
26908650026,1/4/2014,224.92999199999997,1,4,2014,9,6,1,1
26908650026,1/4/2014,227.53999600000003,1,4,2014,10,6,1,1
26908650026,1/4/2014,226.80999400000002,1,4,2014,11,6,1,1
26908650026,1/4/2014,224.669998,1,4,2014,12,6,1,1
26908650026,1/4/2014,227.19999499999997,1,4,2014,13,6,1,1
26908650026,1/4/2014,227.33999599999996,1,4,2014,14,6,1,1
26908650026,1/4/2014,225.869996,1,4,2014,15,6,1,1
26908650026,1/4/2014,225.20999300000003,1,4,2014,16,6,1,1
26908650026,1/4/2014,220.189993,1,4,2014,17,6,1,1
26908650026,1/4/2014,217.43999699999998,1,4,2014,18,6,1,1
26908650026,1/4/2014,217.549993,1,4,2014,19,6,1,0
26908650026,1/4/2014,217.559994,1,4,2014,20,6,1,0
26908650026,1/4/2014,215.00999299999998,1,4,2014,21,6,1,0
26908650026,1/4/2014,215.599997,1,4,2014,22,6,1,0
26908650026,1/4/2014,214.599998,1,4,2014,23,6,1,0
26908650026,1/5/2014,215.629993,1,5,2014,0,0,0,0
26908650026,1/5/2014,214.99999400000002,1,5,2014,1,0,0,0
26908650026,1/5/2014,215.33999500000002,1,5,2014,2,0,0,0
26908650026,1/5/2014,216.27999499999999,1,5,2014,3,0,0,0
26908650026,1/5/2014,215.729997,1,5,2014,4,0,0,0
26908650026,1/5/2014,217.319994,1,5,2014,5,0,0,0
26908650026,1/5/2014,216.24999499999998,1,5,2014,6,0,0,0
26908650026,1/5/2014,214.419993,1,5,2014,7,0,0,1
26908650026,1/5/2014,215.01999800000002,1,5,2014,8,0,0,1
26908650026,1/5/2014,214.65999599999998,1,5,2014,9,0,0,1
26908650026,1/5/2014,214.019994,1,5,2014,10,0,0,1
26908650026,1/5/2014,213.659992,1,5,2014,11,0,0,1
26908650026,1/5/2014,213.16999199999998,1,5,2014,12,0,0,1
26908650026,1/5/2014,165.659995,1,5,2014,13,0,0,1
26908650026,1/5/2014,131.299997,1,5,2014,14,0,0,1
26908650026,1/5/2014,131.379997,1,5,2014,15,0,0,1
26908650026,1/5/2014,205.939995,1,5,2014,16,0,0,1
26908650026,1/5/2014,215.739995,1,5,2014,17,0,0,1
26908650026,1/5/2014,213.779992,1,5,2014,18,0,0,1
26908650026,1/5/2014,214.67999399999997,1,5,2014,19,0,0,0
26908650026,1/5/2014,215.349997,1,5,2014,20,0,0,0
26908650026,1/5/2014,210.66999800000002,1,5,2014,21,0,0,0
26908650026,1/5/2014,210.22999699999997,1,5,2014,22,0,0,0
26908650026,1/5/2014,129.08999799999998,1,5,2014,23,0,0,0
26908650026,1/6/2014,119.78999499999999,1,6,2014,0,1,1,0
26908650026,1/6/2014,119.73999699999999,1,6,2014,1,1,1,0
26908650026,1/6/2014,119.91999599999998,1,6,2014,2,1,1,0
26908650026,1/6/2014,120.08999800000001,1,6,2014,3,1,1,0
26908650026,1/6/2014,167.86999400000002,1,6,2014,4,1,1,0
26908650026,1/6/2014,222.59999499999998,1,6,2014,5,1,1,0
26908650026,1/6/2014,255.11999299999997,1,6,2014,6,1,1,0
26908650026,1/6/2014,283.519997,1,6,2014,7,1,1,1
26908650026,1/6/2014,295.309994,1,6,2014,8,1,1,1
26908650026,1/6/2014,293.25999499999995,1,6,2014,9,1,1,1
26908650026,1/6/2014,289.949994,1,6,2014,10,1,1,1
26908650026,1/6/2014,288.699994,1,6,2014,11,1,1,1
26908650026,1/6/2014,277.009997,1,6,2014,12,1,1,1
26908650026,1/6/2014,265.319993,1,6,2014,13,1,1,1
26908650026,1/6/2014,249.52999499999999,1,6,2014,14,1,1,1
26908650026,1/6/2014,249.779991,1,6,2014,15,1,1,1
26908650026,1/6/2014,254.429993,1,6,2014,16,1,1,1
26908650026,1/6/2014,203.849995,1,6,2014,17,1,1,1
26908650026,1/6/2014,160.899996,1,6,2014,18,1,1,1
26908650026,1/6/2014,153.309995,1,6,2014,19,1,1,0
26908650026,1/6/2014,148.769995,1,6,2014,20,1,1,0
26908650026,1/6/2014,124.43999400000001,1,6,2014,21,1,1,0
26908650026,1/6/2014,121.20999699999999,1,6,2014,22,1,1,0
26908650026,1/6/2014,115.529997,1,6,2014,23,1,1,0
26908650026,1/7/2014,115.589997,1,7,2014,0,2,1,0
26908650026,1/7/2014,116.38999700000002,1,7,2014,1,2,1,0
26908650026,1/7/2014,115.93999500000001,1,7,2014,2,2,1,0
26908650026,1/7/2014,116.459999,1,7,2014,3,2,1,0
26908650026,1/7/2014,117.13999799999999,1,7,2014,4,2,1,0
26908650026,1/7/2014,121.73999900000001,1,7,2014,5,2,1,0
26908650026,1/7/2014,231.38999699999997,1,7,2014,6,2,1,0
26908650026,1/7/2014,290.919995,1,7,2014,7,2,1,1
26908650026,1/7/2014,301.259995,1,7,2014,8,2,1,1
26908650026,1/7/2014,304.09999500000004,1,7,2014,9,2,1,1
26908650026,1/7/2014,300.959992,1,7,2014,10,2,1,1
26908650026,1/7/2014,300.35999400000003,1,7,2014,11,2,1,1
26908650026,1/7/2014,290.90999300000004,1,7,2014,12,2,1,1
26908650026,1/7/2014,291.49999599999995,1,7,2014,13,2,1,1
26908650026,1/7/2014,283.73999299999997,1,7,2014,14,2,1,1
26908650026,1/7/2014,270.11999399999996,1,7,2014,15,2,1,1
26908650026,1/7/2014,272.959992,1,7,2014,16,2,1,1
26908650026,1/7/2014,230.139991,1,7,2014,17,2,1,1
26908650026,1/7/2014,178.529999,1,7,2014,18,2,1,1
26908650026,1/7/2014,168.28999599999997,1,7,2014,19,2,1,0
26908650026,1/7/2014,163.569996,1,7,2014,20,2,1,0
26908650026,1/7/2014,128.729996,1,7,2014,21,2,1,0
26908650026,1/7/2014,125.099998,1,7,2014,22,2,1,0
26908650026,1/7/2014,119.33999899999999,1,7,2014,23,2,1,0
26908650026,1/8/2014,117.909998,1,8,2014,0,3,1,0
26908650026,1/8/2014,118.629998,1,8,2014,1,3,1,0
26908650026,1/8/2014,119.259999,1,8,2014,2,3,1,0
26908650026,1/8/2014,119.189997,1,8,2014,3,3,1,0
26908650026,1/8/2014,118.84999499999998,1,8,2014,4,3,1,0
26908650026,1/8/2014,125.959999,1,8,2014,5,3,1,0
26908650026,1/8/2014,243.50999600000003,1,8,2014,6,3,1,0
26908650026,1/8/2014,306.759991,1,8,2014,7,3,1,1
26908650026,1/8/2014,318.40999400000004,1,8,2014,8,3,1,1
26908650026,1/8/2014,317.48999200000003,1,8,2014,9,3,1,1
26908650026,1/8/2014,320.52999299999993,1,8,2014,10,3,1,1
26908650026,1/8/2014,315.18999099999996,1,8,2014,11,3,1,1
26908650026,1/8/2014,306.92999199999997,1,8,2014,12,3,1,1
26908650026,1/8/2014,291.27999300000005,1,8,2014,13,3,1,1
26908650026,1/8/2014,275.44999,1,8,2014,14,3,1,1
26908650026,1/8/2014,269.319993,1,8,2014,15,3,1,1
26908650026,1/8/2014,272.109996,1,8,2014,16,3,1,1
26908650026,1/8/2014,239.279995,1,8,2014,17,3,1,1
26908650026,1/8/2014,188.25999399999998,1,8,2014,18,3,1,1
26908650026,1/8/2014,178.579996,1,8,2014,19,3,1,0
26908650026,1/8/2014,166.77999600000004,1,8,2014,20,3,1,0
26908650026,1/8/2014,130.349996,1,8,2014,21,3,1,0
26908650026,1/8/2014,126.40999599999999,1,8,2014,22,3,1,0
26908650026,1/8/2014,121.689998,1,8,2014,23,3,1,0
26908650026,1/9/2014,118.57999799999999,1,9,2014,0,4,1,0
26908650026,1/9/2014,117.66999800000002,1,9,2014,1,4,1,0
26908650026,1/9/2014,117.809999,1,9,2014,2,4,1,0
26908650026,1/9/2014,119.369998,1,9,2014,3,4,1,0
26908650026,1/9/2014,118.70999800000001,1,9,2014,4,4,1,0
26908650026,1/9/2014,129.379998,1,9,2014,5,4,1,0
26908650026,1/9/2014,244.489994,1,9,2014,6,4,1,0
26908650026,1/9/2014,307.71999,1,9,2014,7,4,1,1
26908650026,1/9/2014,326.159991,1,9,2014,8,4,1,1
26908650026,1/9/2014,324.959994,1,9,2014,9,4,1,1
26908650026,1/9/2014,322.21999299999993,1,9,2014,10,4,1,1
26908650026,1/9/2014,316.97999300000004,1,9,2014,11,4,1,1
26908650026,1/9/2014,304.409993,1,9,2014,12,4,1,1
26908650026,1/9/2014,292.289992,1,9,2014,13,4,1,1
26908650026,1/9/2014,280.39999100000006,1,9,2014,14,4,1,1
26908650026,1/9/2014,272.12999199999996,1,9,2014,15,4,1,1
26908650026,1/9/2014,273.879995,1,9,2014,16,4,1,1
26908650026,1/9/2014,239.709992,1,9,2014,17,4,1,1
26908650026,1/9/2014,187.79999499999997,1,9,2014,18,4,1,1
26908650026,1/9/2014,177.68999599999995,1,9,2014,19,4,1,0
26908650026,1/9/2014,171.72999499999997,1,9,2014,20,4,1,0
26908650026,1/9/2014,131.04999800000002,1,9,2014,21,4,1,0
26908650026,1/9/2014,126.93999799999997,1,9,2014,22,4,1,0
26908650026,1/9/2014,109.57999799999999,1,9,2014,23,4,1,0
26908650026,1/10/2014,122.05999800000001,1,10,2014,0,5,1,0
26908650026,1/10/2014,120.789999,1,10,2014,1,5,1,0
26908650026,1/10/2014,121.48999799999999,1,10,2014,2,5,1,0
26908650026,1/10/2014,121.94999899999999,1,10,2014,3,5,1,0
26908650026,1/10/2014,121.84999599999999,1,10,2014,4,5,1,0
26908650026,1/10/2014,127.919995,1,10,2014,5,5,1,0
26908650026,1/10/2014,241.82999400000003,1,10,2014,6,5,1,0
26908650026,1/10/2014,298.61998900000003,1,10,2014,7,5,1,1
26908650026,1/10/2014,285.82999400000006,1,10,2014,8,5,1,1
26908650026,1/10/2014,289.109993,1,10,2014,9,5,1,1
26908650026,1/10/2014,289.769992,1,10,2014,10,5,1,1
26908650026,1/10/2014,289.159993,1,10,2014,11,5,1,1
26908650026,1/10/2014,279.4399909999999,1,10,2014,12,5,1,1
26908650026,1/10/2014,270.269992,1,10,2014,13,5,1,1
26908650026,1/10/2014,254.87999600000003,1,10,2014,14,5,1,1
26908650026,1/10/2014,247.20999700000004,1,10,2014,15,5,1,1
26908650026,1/10/2014,256.68999299999996,1,10,2014,16,5,1,1
26908650026,1/10/2014,223.54999399999997,1,10,2014,17,5,1,1
26908650026,1/10/2014,179.759999,1,10,2014,18,5,1,1
26908650026,1/10/2014,172.79999500000002,1,10,2014,19,5,1,0
26908650026,1/10/2014,166.319997,1,10,2014,20,5,1,0
26908650026,1/10/2014,131.26999800000002,1,10,2014,21,5,1,0
26908650026,1/10/2014,126.589997,1,10,2014,22,5,1,0
26908650026,1/10/2014,122.19999600000003,1,10,2014,23,5,1,0
26908650026,1/11/2014,122.249998,1,11,2014,0,6,1,0
26908650026,1/11/2014,122.10999899999999,1,11,2014,1,6,1,0
26908650026,1/11/2014,122.659998,1,11,2014,2,6,1,0
26908650026,1/11/2014,121.03999800000001,1,11,2014,3,6,1,0
26908650026,1/11/2014,122.049996,1,11,2014,4,6,1,0
26908650026,1/11/2014,126.15999300000001,1,11,2014,5,6,1,0
26908650026,1/11/2014,135.169996,1,11,2014,6,6,1,0
26908650026,1/11/2014,201.349992,1,11,2014,7,6,1,1
26908650026,1/11/2014,208.92999600000002,1,11,2014,8,6,1,1
26908650026,1/11/2014,214.34999600000003,1,11,2014,9,6,1,1
26908650026,1/11/2014,216.109995,1,11,2014,10,6,1,1
26908650026,1/11/2014,216.929996,1,11,2014,11,6,1,1
26908650026,1/11/2014,221.85999499999997,1,11,2014,12,6,1,1
26908650026,1/11/2014,222.32999699999996,1,11,2014,13,6,1,1
26908650026,1/11/2014,168.89999699999998,1,11,2014,14,6,1,1
26908650026,1/11/2014,155.86999699999998,1,11,2014,15,6,1,1
26908650026,1/11/2014,155.229997,1,11,2014,16,6,1,1
26908650026,1/11/2014,146.64999600000002,1,11,2014,17,6,1,1
26908650026,1/11/2014,144.909995,1,11,2014,18,6,1,1
26908650026,1/11/2014,144.409997,1,11,2014,19,6,1,0
26908650026,1/11/2014,144.05999799999998,1,11,2014,20,6,1,0
26908650026,1/11/2014,128.45999700000002,1,11,2014,21,6,1,0
26908650026,1/11/2014,126.129999,1,11,2014,22,6,1,0
26908650026,1/11/2014,126.859997,1,11,2014,23,6,1,0
26908650026,1/12/2014,126.509998,1,12,2014,0,0,0,0
26908650026,1/12/2014,127.139996,1,12,2014,1,0,0,0
26908650026,1/12/2014,126.92999499999999,1,12,2014,2,0,0,0
26908650026,1/12/2014,127.399997,1,12,2014,3,0,0,0
26908650026,1/12/2014,127.73999699999999,1,12,2014,4,0,0,0
26908650026,1/12/2014,127.54999799999999,1,12,2014,5,0,0,0
26908650026,1/12/2014,127.54999500000001,1,12,2014,6,0,0,0
26908650026,1/12/2014,137.369996,1,12,2014,7,0,0,1
26908650026,1/12/2014,141.789996,1,12,2014,8,0,0,1
26908650026,1/12/2014,148.62999599999998,1,12,2014,9,0,0,1
26908650026,1/12/2014,148.799998,1,12,2014,10,0,0,1
26908650026,1/12/2014,148.599997,1,12,2014,11,0,0,1
26908650026,1/12/2014,147.97999799999997,1,12,2014,12,0,0,1
26908650026,1/12/2014,148.01999899999998,1,12,2014,13,0,0,1
26908650026,1/12/2014,139.329998,1,12,2014,14,0,0,1
26908650026,1/12/2014,139.15,1,12,2014,15,0,0,1
26908650026,1/12/2014,141.109999,1,12,2014,16,0,0,1
26908650026,1/12/2014,142.159996,1,12,2014,17,0,0,1
26908650026,1/12/2014,141.989997,1,12,2014,18,0,0,1
26908650026,1/12/2014,140.869997,1,12,2014,19,0,0,0
26908650026,1/12/2014,131.329998,1,12,2014,20,0,0,0
26908650026,1/12/2014,126.75,1,12,2014,21,0,0,0
26908650026,1/12/2014,126.509997,1,12,2014,22,0,0,0
26908650026,1/12/2014,126.079998,1,12,2014,23,0,0,0
26908650026,1/13/2014,126.999997,1,13,2014,0,1,1,0
26908650026,1/13/2014,126.539998,1,13,2014,1,1,1,0
26908650026,1/13/2014,126.889997,1,13,2014,2,1,1,0
26908650026,1/13/2014,127.179999,1,13,2014,3,1,1,0
26908650026,1/13/2014,132.41999699999997,1,13,2014,4,1,1,0
26908650026,1/13/2014,143.339998,1,13,2014,5,1,1,0
26908650026,1/13/2014,232.40999699999998,1,13,2014,6,1,1,0
26908650026,1/13/2014,274.87998899999997,1,13,2014,7,1,1,1
26908650026,1/13/2014,281.97999500000003,1,13,2014,8,1,1,1
26908650026,1/13/2014,273.469991,1,13,2014,9,1,1,1
26908650026,1/13/2014,266.33999199999994,1,13,2014,10,1,1,1
26908650026,1/13/2014,265.679992,1,13,2014,11,1,1,1
26908650026,1/13/2014,259.579996,1,13,2014,12,1,1,1
26908650026,1/13/2014,251.309993,1,13,2014,13,1,1,1
26908650026,1/13/2014,238.539994,1,13,2014,14,1,1,1
26908650026,1/13/2014,233.79999299999997,1,13,2014,15,1,1,1
26908650026,1/13/2014,234.92999499999996,1,13,2014,16,1,1,1
26908650026,1/13/2014,207.98999799999999,1,13,2014,17,1,1,1
26908650026,1/13/2014,173.429998,1,13,2014,18,1,1,1
26908650026,1/13/2014,167.389995,1,13,2014,19,1,1,0
26908650026,1/13/2014,162.08999699999998,1,13,2014,20,1,1,0
26908650026,1/13/2014,132.859999,1,13,2014,21,1,1,0
26908650026,1/13/2014,129.359998,1,13,2014,22,1,1,0
26908650026,1/13/2014,125.349997,1,13,2014,23,1,1,0
26908650026,1/14/2014,125.029998,1,14,2014,0,2,1,0
26908650026,1/14/2014,124.929995,1,14,2014,1,2,1,0
26908650026,1/14/2014,125.85999699999999,1,14,2014,2,2,1,0
26908650026,1/14/2014,127.32999899999999,1,14,2014,3,2,1,0
26908650026,1/14/2014,127.48999899999998,1,14,2014,4,2,1,0
26908650026,1/14/2014,133.299997,1,14,2014,5,2,1,0
26908650026,1/14/2014,218.709996,1,14,2014,6,2,1,0
26908650026,1/14/2014,254.599995,1,14,2014,7,2,1,1
26908650026,1/14/2014,262.719995,1,14,2014,8,2,1,1
26908650026,1/14/2014,267.339995,1,14,2014,9,2,1,1
26908650026,1/14/2014,268.939996,1,14,2014,10,2,1,1
26908650026,1/14/2014,268.829993,1,14,2014,11,2,1,1
26908650026,1/14/2014,265.789994,1,14,2014,12,2,1,1
26908650026,1/14/2014,256.649994,1,14,2014,13,2,1,1
26908650026,1/14/2014,247.41999399999997,1,14,2014,14,2,1,1
26908650026,1/14/2014,235.33999300000005,1,14,2014,15,2,1,1
26908650026,1/14/2014,241.019995,1,14,2014,16,2,1,1
26908650026,1/14/2014,218.129995,1,14,2014,17,2,1,1
26908650026,1/14/2014,189.629997,1,14,2014,18,2,1,1
26908650026,1/14/2014,173.96999899999997,1,14,2014,19,2,1,0
26908650026,1/14/2014,164.009996,1,14,2014,20,2,1,0
26908650026,1/14/2014,130.539998,1,14,2014,21,2,1,0
26908650026,1/14/2014,125.899995,1,14,2014,22,2,1,0
26908650026,1/14/2014,122.92,1,14,2014,23,2,1,0
26908650026,1/15/2014,119.029999,1,15,2014,0,3,1,0
26908650026,1/15/2014,119.02999600000001,1,15,2014,1,3,1,0
26908650026,1/15/2014,119.259997,1,15,2014,2,3,1,0
26908650026,1/15/2014,118.96999600000001,1,15,2014,3,3,1,0
26908650026,1/15/2014,119.659995,1,15,2014,4,3,1,0
26908650026,1/15/2014,129.929998,1,15,2014,5,3,1,0
26908650026,1/15/2014,252.239994,1,15,2014,6,3,1,0
26908650026,1/15/2014,317.02999,1,15,2014,7,3,1,1
26908650026,1/15/2014,331.58999199999994,1,15,2014,8,3,1,1
26908650026,1/15/2014,333.869993,1,15,2014,9,3,1,1
26908650026,1/15/2014,332.83999200000005,1,15,2014,10,3,1,1
26908650026,1/15/2014,327.67999499999996,1,15,2014,11,3,1,1
26908650026,1/15/2014,317.83999300000005,1,15,2014,12,3,1,1
26908650026,1/15/2014,309.369996,1,15,2014,13,3,1,1
26908650026,1/15/2014,296.249993,1,15,2014,14,3,1,1
26908650026,1/15/2014,278.269996,1,15,2014,15,3,1,1
26908650026,1/15/2014,281.42999299999997,1,15,2014,16,3,1,1
26908650026,1/15/2014,235.689994,1,15,2014,17,3,1,1
26908650026,1/15/2014,182.88999400000003,1,15,2014,18,3,1,1
26908650026,1/15/2014,177.209996,1,15,2014,19,3,1,0
26908650026,1/15/2014,170.839996,1,15,2014,20,3,1,0
26908650026,1/15/2014,131.509996,1,15,2014,21,3,1,0
26908650026,1/15/2014,124.09,1,15,2014,22,3,1,0
26908650026,1/15/2014,117.379997,1,15,2014,23,3,1,0
26908650026,1/16/2014,121.60999699999999,1,16,2014,0,4,1,0
26908650026,1/16/2014,121.59999600000002,1,16,2014,1,4,1,0
26908650026,1/16/2014,121.45999900000001,1,16,2014,2,4,1,0
26908650026,1/16/2014,121.8,1,16,2014,3,4,1,0
26908650026,1/16/2014,121.89999600000002,1,16,2014,4,4,1,0
26908650026,1/16/2014,128.079998,1,16,2014,5,4,1,0
26908650026,1/16/2014,233.13999600000002,1,16,2014,6,4,1,0
26908650026,1/16/2014,282.17999599999996,1,16,2014,7,4,1,1
26908650026,1/16/2014,292.96999300000004,1,16,2014,8,4,1,1
26908650026,1/16/2014,295.1699929999999,1,16,2014,9,4,1,1
26908650026,1/16/2014,294.189994,1,16,2014,10,4,1,1
26908650026,1/16/2014,294.30999599999996,1,16,2014,11,4,1,1
26908650026,1/16/2014,286.199994,1,16,2014,12,4,1,1
26908650026,1/16/2014,278.839996,1,16,2014,13,4,1,1
26908650026,1/16/2014,266.899997,1,16,2014,14,4,1,1
26908650026,1/16/2014,257.789994,1,16,2014,15,4,1,1
26908650026,1/16/2014,258.8499929999999,1,16,2014,16,4,1,1
26908650026,1/16/2014,224.72999399999998,1,16,2014,17,4,1,1
26908650026,1/16/2014,186.009995,1,16,2014,18,4,1,1
26908650026,1/16/2014,179.329994,1,16,2014,19,4,1,0
26908650026,1/16/2014,173.59999799999997,1,16,2014,20,4,1,0
26908650026,1/16/2014,134.349999,1,16,2014,21,4,1,0
26908650026,1/16/2014,129.589996,1,16,2014,22,4,1,0
26908650026,1/16/2014,123.79999699999999,1,16,2014,23,4,1,0
26908650026,1/17/2014,120.53000000000002,1,17,2014,0,5,1,0
26908650026,1/17/2014,120.309998,1,17,2014,1,5,1,0
26908650026,1/17/2014,120.319998,1,17,2014,2,5,1,0
26908650026,1/17/2014,120.399997,1,17,2014,3,5,1,0
26908650026,1/17/2014,120.66999999999997,1,17,2014,4,5,1,0
26908650026,1/17/2014,126.47999800000002,1,17,2014,5,5,1,0
26908650026,1/17/2014,227.949993,1,17,2014,6,5,1,0
26908650026,1/17/2014,277.099992,1,17,2014,7,5,1,1
26908650026,1/17/2014,285.82999400000006,1,17,2014,8,5,1,1
26908650026,1/17/2014,289.109993,1,17,2014,9,5,1,1
26908650026,1/17/2014,289.769992,1,17,2014,10,5,1,1
26908650026,1/17/2014,289.159993,1,17,2014,11,5,1,1
26908650026,1/17/2014,279.4399909999999,1,17,2014,12,5,1,1
26908650026,1/17/2014,270.269992,1,17,2014,13,5,1,1
26908650026,1/17/2014,254.87999600000003,1,17,2014,14,5,1,1
26908650026,1/17/2014,247.20999700000004,1,17,2014,15,5,1,1
26908650026,1/17/2014,256.68999299999996,1,17,2014,16,5,1,1
26908650026,1/17/2014,223.54999399999997,1,17,2014,17,5,1,1
26908650026,1/17/2014,179.759999,1,17,2014,18,5,1,1
26908650026,1/17/2014,172.79999500000002,1,17,2014,19,5,1,0
26908650026,1/17/2014,166.319997,1,17,2014,20,5,1,0
26908650026,1/17/2014,131.26999800000002,1,17,2014,21,5,1,0
26908650026,1/17/2014,126.589997,1,17,2014,22,5,1,0
26908650026,1/17/2014,122.19999600000003,1,17,2014,23,5,1,0
26908650026,1/18/2014,122.249998,1,18,2014,0,6,1,0
26908650026,1/18/2014,122.10999899999999,1,18,2014,1,6,1,0
26908650026,1/18/2014,122.659998,1,18,2014,2,6,1,0
26908650026,1/18/2014,121.03999800000001,1,18,2014,3,6,1,0
26908650026,1/18/2014,122.049996,1,18,2014,4,6,1,0
26908650026,1/18/2014,126.15999300000001,1,18,2014,5,6,1,0
26908650026,1/18/2014,135.169996,1,18,2014,6,6,1,0
26908650026,1/18/2014,201.349992,1,18,2014,7,6,1,1
26908650026,1/18/2014,208.92999600000002,1,18,2014,8,6,1,1
26908650026,1/18/2014,214.34999600000003,1,18,2014,9,6,1,1
