Account,Date,kWh,month,day,year,hour,Day of Week,Weekday,Peakhour,Temperature,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_SpeedMPH,WindDirDegrees,Conditions,Wind_Direction
26908650026,3/22/2014,235.669999,3,22,2014,11,6,1,1,48,26.1,42,29.77,10,15,180,Mostly Cloudy,South
26908650026,3/22/2014,233.439995,3,22,2014,12,6,1,1,52,34,50,29.72,10,28.8,210,Mostly Cloudy,SSW
26908650026,3/22/2014,233.289995,3,22,2014,13,6,1,1,52,37,57,29.68,8,21.9,230,Light Rain,SW
26908650026,3/22/2014,157.939998,3,22,2014,14,6,1,1,55,37,51,29.65,10,17.3,250,Scattered Clouds,WSW
26908650026,3/22/2014,155.069997,3,22,2014,15,6,1,1,55,30,38,29.68,10,17.3,260,Mostly Cloudy,West
26908650026,3/22/2014,150.969995,3,22,2014,16,6,1,1,57,27,32,29.69,10,17.3,270,Scattered Clouds,West
26908650026,3/22/2014,137.539997,3,22,2014,17,6,1,1,54,24.1,31,29.75,10,25.3,280,Scattered Clouds,West
26908650026,3/22/2014,137.029998,3,22,2014,18,6,1,1,50,19.9,31,29.81,10,25.3,280,Partly Cloudy,West
26908650026,3/22/2014,136.319996,3,22,2014,19,6,1,0,46,21.9,39,29.86,10,16.1,280,Partly Cloudy,West
26908650026,3/22/2014,136.709999,3,22,2014,20,6,1,0,44.1,21.9,42,29.91,10,13.8,290,Clear,WNW
26908650026,3/22/2014,115.079998,3,22,2014,21,6,1,0,41,23,49,29.94,10,17.3,280,Clear,West
26908650026,3/22/2014,109.439997,3,22,2014,22,6,1,0,39,23,53,29.96,10,13.8,270,Clear,West
26908650026,3/22/2014,109.959996,3,22,2014,23,6,1,0,37.9,21.9,53,29.96,10,10.4,290,Clear,WNW
26908650026,3/23/2014,109.619997,3,23,2014,0,0,0,0,37,21.9,54,29.96,10,10.4,280,Clear,West
26908650026,3/23/2014,109.929998,3,23,2014,1,0,0,0,37,21.9,54,29.95,10,11.5,290,Partly Cloudy,WNW
26908650026,3/23/2014,110.249999,3,23,2014,2,0,0,0,36,21,55,29.94,10,10.4,300,Scattered Clouds,WNW
26908650026,3/23/2014,109.369999,3,23,2014,3,0,0,0,36,21,55,29.95,10,10.4,280,Overcast,West
26908650026,3/23/2014,111.199999,3,23,2014,4,0,0,0,34,21.9,61,29.95,10,8.1,220,Overcast,SW
26908650026,3/23/2014,110.559997,3,23,2014,5,0,0,0,34,21.9,61,29.96,10,6.9,220,Overcast,SW
26908650026,3/23/2014,110.12,3,23,2014,6,0,0,0,34,21.9,61,29.99,10,9.2,210,Mostly Cloudy,SSW
26908650026,3/23/2014,121.21,3,23,2014,7,0,0,1,35.1,21.9,59,29.99,10,10.4,220,Overcast,SW
26908650026,3/23/2014,130.399997,3,23,2014,8,0,0,1,37,21,52,29.99,10,10.4,220,Overcast,SW
26908650026,3/23/2014,142.639998,3,23,2014,9,0,0,1,37.9,21.9,53,29.98,10,12.7,230,Overcast,SW
26908650026,3/23/2014,142.579997,3,23,2014,10,0,0,1,39.9,19.9,45,29.98,10,10.4,250,Overcast,WSW
26908650026,3/23/2014,140.959999,3,23,2014,11,0,0,1,41,17.1,38,29.96,10,12.7,270,Overcast,West
26908650026,3/23/2014,140.769998,3,23,2014,12,0,0,1,44.1,12,27,29.94,10,13.8,270,Overcast,West
26908650026,3/23/2014,141.319997,3,23,2014,13,0,0,1,43,12,28,29.93,10,15,280,Overcast,West
26908650026,3/23/2014,124.049999,3,23,2014,14,0,0,1,42.1,10,27,29.92,10,13.8,300,Overcast,WNW
26908650026,3/23/2014,123.679997,3,23,2014,15,0,0,1,42.1,10,27,29.91,10,13.8,290,Overcast,WNW
26908650026,3/23/2014,124.539996,3,23,2014,16,0,0,1,39.9,5,23,29.91,10,15,330,Overcast,NNW
26908650026,3/23/2014,126.299998,3,23,2014,17,0,0,1,37.9,7,28,29.93,10,11.5,340,Overcast,NNW
26908650026,3/23/2014,126.199998,3,23,2014,18,0,0,1,36,3,25,29.95,10,19.6,350,Overcast,North
26908650026,3/23/2014,127.689998,3,23,2014,19,0,0,0,34,3,27,29.98,10,16.1,330,Overcast,NNW
26908650026,3/23/2014,117.189998,3,23,2014,20,0,0,0,33.1,3,28,30,10,17.3,340,Overcast,NNW
26908650026,3/23/2014,110.519998,3,23,2014,21,0,0,0,30,1.9,30,30.03,10,12.7,350,Mostly Cloudy,North
26908650026,3/23/2014,110.469998,3,23,2014,22,0,0,0,27,1,33,30.05,10,16.1,340,Partly Cloudy,NNW
26908650026,3/23/2014,110.699999,3,23,2014,23,0,0,0,25,0,34,30.07,10,17.3,350,Clear,North
26908650026,3/24/2014,110.209994,3,24,2014,0,1,1,0,21.9,-2,35,30.11,10,15,340,Clear,NNW
26908650026,3/24/2014,111.849996,3,24,2014,1,1,1,0,19,-4,36,30.13,10,19.6,330,Clear,NNW
26908650026,3/24/2014,111.969996,3,24,2014,2,1,1,0,18,-2.9,40,30.13,10,18.4,340,Clear,NNW
26908650026,3/24/2014,112.359996,3,24,2014,3,1,1,0,17.1,-2.9,41,30.13,10,13.8,340,Clear,NNW
26908650026,3/24/2014,112.56,3,24,2014,4,1,1,0,17.1,-2.9,41,30.14,10,12.7,330,Clear,NNW
26908650026,3/24/2014,114.959998,3,24,2014,5,1,1,0,17.1,-2.9,41,30.15,10,10.4,340,Partly Cloudy,NNW
26908650026,3/24/2014,245.649993,3,24,2014,6,1,1,0,17.1,-2.9,41,30.16,10,12.7,320,Partly Cloudy,NW
26908650026,3/24/2014,306.949995,3,24,2014,7,1,1,1,18,-2.9,40,30.17,10,15,320,Partly Cloudy,NW
26908650026,3/24/2014,320.619992,3,24,2014,8,1,1,1,19.9,-5.1,33,30.18,10,18.4,330,Partly Cloudy,NNW
26908650026,3/24/2014,320.739996,3,24,2014,9,1,1,1,23,-4,31,30.17,10,13.8,330,Partly Cloudy,NNW
26908650026,3/24/2014,321.349993,3,24,2014,10,1,1,1,24.1,-2.9,31,30.16,10,10.4,310,Partly Cloudy,NW
26908650026,3/24/2014,315.749997,3,24,2014,11,1,1,1,26.1,-4,27,30.14,10,12.7,290,Partly Cloudy,WNW
26908650026,3/24/2014,306.729992,3,24,2014,12,1,1,1,28.9,-2.9,25,30.11,10,17.3,310,Clear,NW
26908650026,3/24/2014,292.799994,3,24,2014,13,1,1,1,30.9,-5.1,21,30.09,10,18.4,330,Clear,NNW
26908650026,3/24/2014,277.559994,3,24,2014,14,1,1,1,30.9,-5.1,21,30.07,10,18.4,320,Partly Cloudy,NW
26908650026,3/24/2014,272.199996,3,24,2014,15,1,1,1,32,-6,19,30.06,10,13.8,320,Partly Cloudy,NW
26908650026,3/24/2014,276.339992,3,24,2014,16,1,1,1,32,-6,19,30.05,10,12.7,330,Clear,NNW
26908650026,3/24/2014,233.399994,3,24,2014,17,1,1,1,30.9,-5.1,21,30.06,10,10.4,300,Clear,WNW
26908650026,3/24/2014,178.359998,3,24,2014,18,1,1,1,30,-6,21,30.07,10,11.5,320,Partly Cloudy,NW
26908650026,3/24/2014,159.519999,3,24,2014,19,1,1,0,28.9,-5.1,23,30.1,10,10.4,330,Partly Cloudy,NNW
26908650026,3/24/2014,154.329999,3,24,2014,20,1,1,0,28,-5.1,24,30.12,10,8.1,330,Partly Cloudy,NNW
26908650026,3/24/2014,123.099999,3,24,2014,21,1,1,0,28,-4,25,30.13,10,4.6,310,Partly Cloudy,NW
26908650026,3/24/2014,118.849999,3,24,2014,22,1,1,0,28,-5.1,24,30.14,10,5.8,320,Scattered Clouds,NW
26908650026,3/24/2014,111.679998,3,24,2014,23,1,1,0,28,-2,27,30.14,10,8.1,260,Partly Cloudy,West
26908650026,3/25/2014,113.009999,3,25,2014,0,2,1,0,26.1,1,34,30.14,10,6.9,300,Clear,WNW
26908650026,3/25/2014,111.979997,3,25,2014,1,2,1,0,25,3,39,30.14,10,8.1,290,Clear,WNW
26908650026,3/25/2014,111.839997,3,25,2014,2,2,1,0,24.1,3.9,42,30.14,10,10.4,290,Clear,WNW
26908650026,3/25/2014,111.709998,3,25,2014,3,2,1,0,23,3.9,44,30.14,10,9.2,260,Clear,West
26908650026,3/25/2014,112.399999,3,25,2014,4,2,1,0,23,3.9,44,30.14,10,5.8,260,Clear,West
26908650026,3/25/2014,113.089999,3,25,2014,5,2,1,0,23,5,46,30.14,10,8.1,250,Clear,WSW
26908650026,3/25/2014,244.189996,3,25,2014,6,2,1,0,21.9,6.1,51,30.15,10,6.9,230,Clear,SW
26908650026,3/25/2014,306.659992,3,25,2014,7,2,1,1,24.1,7,48,30.16,10,9.2,220,Partly Cloudy,SW
26908650026,3/25/2014,319.269995,3,25,2014,8,2,1,1,27,5,39,30.14,10,6.9,220,Partly Cloudy,SW
26908650026,3/25/2014,320.709992,3,25,2014,9,2,1,1,30,5,35,30.14,10,9.2,280,Scattered Clouds,West
26908650026,3/25/2014,323.589992,3,25,2014,10,2,1,1,30.9,6.1,35,30.13,10,10.4,260,Mostly Cloudy,West
26908650026,3/25/2014,319.199994,3,25,2014,11,2,1,1,32,5,32,30.11,10,8.1,210,Overcast,SSW
26908650026,3/25/2014,311.009997,3,25,2014,12,2,1,1,35.1,5,28,30.11,10,11.5,220,Mostly Cloudy,SW
26908650026,3/25/2014,302.019993,3,25,2014,13,2,1,1,36,5,27,30.09,10,13.8,210,Mostly Cloudy,SSW
26908650026,3/25/2014,284.219996,3,25,2014,14,2,1,1,39,3.9,23,30.06,10,16.1,260,Mostly Cloudy,West
26908650026,3/25/2014,270.479993,3,25,2014,15,2,1,1,35.35,14,41.5,30.04,10,14.4,110,"Mostly Cloudy, Mostly Cloudy","ESE, East"
26908650026,3/25/2014,268.219995,3,25,2014,16,2,1,1,35.1,14,42,30.02,10,11.5,70,Mostly Cloudy,ENE
26908650026,3/25/2014,236.599995,3,25,2014,17,2,1,1,36,8.1,31,30.01,10,9.2,180,Overcast,South
26908650026,3/25/2014,190.389997,3,25,2014,18,2,1,1,35.1,8.1,33,30,10,9.2,220,Overcast,SW
26908650026,3/25/2014,167.249997,3,25,2014,19,2,1,0,34,12,40,29.97,10,6.9,150,Overcast,SSE
26908650026,3/25/2014,156.729996,3,25,2014,20,2,1,0,33.1,14,46,30.01,10,6.9,160,Overcast,SSE
26908650026,3/25/2014,117.019996,3,25,2014,21,2,1,0,32,14,48,30.01,10,12.7,150,Overcast,SSE
26908650026,3/25/2014,111.809997,3,25,2014,22,2,1,0,32,15.1,50,29.99,10,6.9,140,Overcast,SE
26908650026,3/25/2014,105.909998,3,25,2014,23,2,1,0,32,16,52,29.92,10,12.7,50,Overcast,NE
26908650026,3/26/2014,105.28,3,26,2014,0,3,1,0,33.1,15.1,48,29.87,10,16.1,60,Overcast,ENE
26908650026,3/26/2014,105.219998,3,26,2014,1,3,1,0,33.1,15.1,48,29.85,10,16.1,50,Overcast,NE
26908650026,3/26/2014,105.369996,3,26,2014,2,3,1,0,33.1,15.1,48,29.84,10,16.1,50,Overcast,NE
26908650026,3/26/2014,104.41,3,26,2014,3,3,1,0,32,15.1,50,29.81,10,23,40,Overcast,NE
26908650026,3/26/2014,105.609999,3,26,2014,4,3,1,0,30.9,16,54,29.76,8,23,20,Light Snow,NNE
26908650026,3/26/2014,106.229996,3,26,2014,5,3,1,0,30.9,15.1,52,29.72,9,29.9,20,Light Snow,NNE
26908650026,3/26/2014,236.779996,3,26,2014,6,3,1,0,30,12.9,49,29.7,10,25.3,20,Overcast,NNE
26908650026,3/26/2014,300.049995,3,26,2014,7,3,1,1,28.9,10,45,29.68,10,27.6,360,Overcast,North
26908650026,3/26/2014,314.219994,3,26,2014,8,3,1,1,30,6.1,36,29.65,10,28.8,350,Overcast,North
26908650026,3/26/2014,319.399996,3,26,2014,9,3,1,1,28.9,8.1,41,29.66,6,28.8,360,Light Snow,North
26908650026,3/26/2014,314.889993,3,26,2014,10,3,1,1,30,7,38,29.62,10,32.2,340,Overcast,NNW
26908650026,3/26/2014,315.119993,3,26,2014,11,3,1,1,30.9,9,40,29.6,10,28.8,330,Overcast,NNW
26908650026,3/26/2014,309.479995,3,26,2014,12,3,1,1,33.1,7,34,29.59,10,26.5,330,Overcast,NNW
26908650026,3/26/2014,295.289994,3,26,2014,13,3,1,1,34,8.1,34,29.58,10,26.5,330,Overcast,NNW
26908650026,3/26/2014,280.509992,3,26,2014,14,3,1,1,34,3,27,29.59,10,32.2,320,Overcast,NW
26908650026,3/26/2014,274.489993,3,26,2014,15,3,1,1,34,1.9,26,29.62,10,27.6,320,Overcast,NW
26908650026,3/26/2014,280.349996,3,26,2014,16,3,1,1,34,1.9,26,29.65,10,28.8,320,Overcast,NW
26908650026,3/26/2014,236.009995,3,26,2014,17,3,1,1,33.1,1.9,27,29.7,10,31.1,320,Overcast,NW
26908650026,3/26/2014,180.379998,3,26,2014,18,3,1,1,30.9,1.9,29,29.76,10,24.2,310,Mostly Cloudy,NW
26908650026,3/26/2014,165.739997,3,26,2014,19,3,1,0,30,1.9,30,29.83,10,32.2,320,Mostly Cloudy,NW
26908650026,3/26/2014,162.059996,3,26,2014,20,3,1,0,28.9,3,33,29.88,10,21.9,310,Partly Cloudy,NW
26908650026,3/26/2014,117.659997,3,26,2014,21,3,1,0,28,1,31,29.93,10,20.7,310,Partly Cloudy,NW
26908650026,3/26/2014,113.649999,3,26,2014,22,3,1,0,26.1,-0.9,31,29.96,10,27.6,300,Clear,WNW
26908650026,3/26/2014,107.609998,3,26,2014,23,3,1,0,25,-2.9,30,30.01,10,25.3,310,Clear,NW
26908650026,3/27/2014,107.359999,3,27,2014,0,4,1,0,24.1,-2.9,31,30.04,10,17.3,300,Clear,WNW
26908650026,3/27/2014,106.999999,3,27,2014,1,4,1,0,21.9,-2.9,34,30.08,10,16.1,300,Clear,WNW
26908650026,3/27/2014,108.129996,3,27,2014,2,4,1,0,21.9,-4,32,30.11,10,20.7,300,Clear,WNW
26908650026,3/27/2014,107.899999,3,27,2014,3,4,1,0,21,-4,33,30.14,10,16.1,290,Clear,WNW
26908650026,3/27/2014,109.629997,3,27,2014,4,4,1,0,21,-2.9,35,30.18,10,17.3,290,Clear,WNW
26908650026,3/27/2014,110.149995,3,27,2014,5,4,1,0,21,-2.9,35,30.24,10,15,290,Clear,WNW
26908650026,3/27/2014,245.429992,3,27,2014,6,4,1,0,21.9,-2,35,30.28,10,16.1,290,Clear,WNW
26908650026,3/27/2014,306.759994,3,27,2014,7,4,1,1,23,-2.9,32,30.3,10,17.3,280,Clear,West
26908650026,3/27/2014,322.719992,3,27,2014,8,4,1,1,25,-4,28,30.31,10,17.3,290,Clear,WNW
26908650026,3/27/2014,322.899992,3,27,2014,9,4,1,1,28,-4,25,30.31,10,13.8,310,Partly Cloudy,NW
26908650026,3/27/2014,326.319993,3,27,2014,10,4,1,1,30.9,-4,22,30.31,10,16.1,290,Partly Cloudy,WNW
26908650026,3/27/2014,324.359991,3,27,2014,11,4,1,1,34,-2.9,21,30.32,10,10.4,290,Partly Cloudy,WNW
26908650026,3/27/2014,312.999993,3,27,2014,12,4,1,1,37,-0.9,20,30.3,10,12.7,270,Partly Cloudy,West
26908650026,3/27/2014,297.539996,3,27,2014,13,4,1,1,39.9,-2,17,30.27,10,8.1,260,Scattered Clouds,West
26908650026,3/27/2014,274.219996,3,27,2014,14,4,1,1,43,-0.9,16,30.26,10,10.4,240,Scattered Clouds,WSW
26908650026,3/27/2014,266.859993,3,27,2014,15,4,1,1,45,1,16,30.25,10,12.7,220,Mostly Cloudy,SW
26908650026,3/27/2014,273.749994,3,27,2014,16,4,1,1,46,-0.9,14,30.25,10,12.7,260,Mostly Cloudy,West
26908650026,3/27/2014,231.469993,3,27,2014,17,4,1,1,45,-0.9,15,30.25,10,10.4,250,Mostly Cloudy,WSW
26908650026,3/27/2014,180.099998,3,27,2014,18,4,1,1,43,0,17,30.26,10,10.4,250,Mostly Cloudy,WSW
26908650026,3/27/2014,160.469999,3,27,2014,19,4,1,0,39,12.9,34,30.27,10,11.5,190,Mostly Cloudy,South
26908650026,3/27/2014,156.059995,3,27,2014,20,4,1,0,37,10.9,34,30.28,10,15,200,Scattered Clouds,SSW
26908650026,3/27/2014,116.42,3,27,2014,21,4,1,0,37,10,33,30.27,10,13.8,220,Overcast,SW
26908650026,3/27/2014,109.739997,3,27,2014,22,4,1,0,36,14,41,30.26,10,18.4,210,Overcast,SSW
26908650026,3/27/2014,105.659997,3,27,2014,23,4,1,0,36,14,41,30.27,10,15,220,Overcast,SW
26908650026,3/28/2014,105.02,3,28,2014,0,5,1,0,35.1,17.1,48,30.25,10,13.8,220,Overcast,SW
26908650026,3/28/2014,104.609999,3,28,2014,1,5,1,0,36,21,55,30.23,10,15,210,Overcast,SSW
26908650026,3/28/2014,104.839999,3,28,2014,2,5,1,0,36,21.9,57,30.22,10,12.7,210,Overcast,SSW
26908650026,3/28/2014,105.309998,3,28,2014,3,5,1,0,37,21,52,30.2,10,11.5,210,Overcast,SSW
26908650026,3/28/2014,105.669997,3,28,2014,4,5,1,0,37.9,21,51,30.18,10,12.7,210,Overcast,SSW
26908650026,3/28/2014,105.959999,3,28,2014,5,5,1,0,37,24.1,59,30.19,10,12.7,210,Mostly Cloudy,SSW
26908650026,3/28/2014,236.219996,3,28,2014,6,5,1,0,37,26.1,65,30.19,10,8.1,210,Mostly Cloudy,SSW
26908650026,3/28/2014,301.039991,3,28,2014,7,5,1,1,39,30,70,30.18,10,9.2,200,Overcast,SSW
26908650026,3/28/2014,311.359994,3,28,2014,8,5,1,1,42.1,32,67,30.14,10,10.4,190,Mostly Cloudy,South
26908650026,3/28/2014,310.639993,3,28,2014,9,5,1,1,46.9,34,61,30.12,10,15,210,Overcast,SSW
26908650026,3/28/2014,309.169996,3,28,2014,10,5,1,1,51.1,36,56,30.08,10,15,210,Overcast,SSW
26908650026,3/28/2014,306.869995,3,28,2014,11,5,1,1,54,37.9,55,30.05,10,20.7,230,Overcast,SW
26908650026,3/28/2014,294.119991,3,28,2014,12,5,1,1,57.9,39.9,51,30.01,10,17.3,210,Overcast,SSW
26908650026,3/28/2014,288.489991,3,28,2014,13,5,1,1,60.1,39.9,47,29.97,10,23,230,Overcast,SW
26908650026,3/28/2014,273.219992,3,28,2014,14,5,1,1,57.9,39.9,51,29.96,10,23,220,Overcast,SW
26908650026,3/28/2014,264.709995,3,28,2014,15,5,1,1,51.9,46.2,81,29.97,6,22.45,225,"Light Rain, Light Rain","SW, SW"
26908650026,3/28/2014,260.279991,3,28,2014,16,5,1,1,51.9,46.2,81,29.96,9.5,19.55,220,"Light Rain, Light Rain","SW, SW"
26908650026,3/28/2014,222.779993,3,28,2014,17,5,1,1,52,46,80,29.97,10,16.1,230,Light Rain,SW
26908650026,3/28/2014,177.389998,3,28,2014,18,5,1,1,52,46.9,83,29.98,10,17.3,220,Light Rain,SW
26908650026,3/28/2014,162.239995,3,28,2014,19,5,1,0,51.1,46,83,29.98,10,13.8,230,Overcast,SW
26908650026,3/28/2014,153.229996,3,28,2014,20,5,1,0,51.1,46.9,86,30.01,10,13.8,230,Mostly Cloudy,SW
26908650026,3/28/2014,113.639999,3,28,2014,21,5,1,0,51.1,46.9,86,30,10,10.4,210,Mostly Cloudy,SSW
26908650026,3/28/2014,108.03,3,28,2014,22,5,1,0,50,46,86,30.01,10,9.2,230,Mostly Cloudy,SW
26908650026,3/28/2014,102.9,3,28,2014,23,5,1,0,51.1,46,83,30.01,10,8.1,230,Mostly Cloudy,SW
26908650026,3/29/2014,103.569999,3,29,2014,0,6,1,0,50,46,86,30.04,9,9.2,220,Scattered Clouds,SW
26908650026,3/29/2014,103.439998,3,29,2014,1,6,1,0,48,44.1,86,30.06,9,9.2,220,Clear,SW
26908650026,3/29/2014,103.79,3,29,2014,2,6,1,0,49.4,46.26666667,88.66666667,30.07666667,8.333333333,8.466666667,273.3333333,"Mostly Cloudy, Scattered Clouds, Clear","WSW, WNW, WNW"
26908650026,3/29/2014,103.399998,3,29,2014,3,6,1,0,50,41,71,30.09,10,10.4,280,Clear,West
26908650026,3/29/2014,103.239999,3,29,2014,4,6,1,0,48,39,71,30.1,10,11.5,290,Partly Cloudy,WNW
26908650026,3/29/2014,104.629998,3,29,2014,5,6,1,0,46.9,39,74,30.14,10,11.5,310,Partly Cloudy,NW
26908650026,3/29/2014,102.699996,3,29,2014,6,6,1,0,46,37.9,73,30.17,10,4.6,300,Mostly Cloudy,WNW
26908650026,3/29/2014,191.099994,3,29,2014,7,6,1,1,48,39,71,30.21,10,0,0,Mostly Cloudy,North
26908650026,3/29/2014,216.539994,3,29,2014,8,6,1,1,50,39.9,68,30.23,10,8.1,350,Mostly Cloudy,North
26908650026,3/29/2014,226.529994,3,29,2014,9,6,1,1,52,39,61,30.25,10,8.1,40,Mostly Cloudy,NE
26908650026,3/29/2014,231.529997,3,29,2014,10,6,1,1,50,37.9,63,30.25,10,12.7,50,Overcast,NE
26908650026,3/29/2014,233.189995,3,29,2014,11,6,1,1,48,36,63,30.25,10,15,60,Overcast,ENE
26908650026,3/29/2014,232.209993,3,29,2014,12,6,1,1,46.9,35.1,63,30.24,10,15,60,Overcast,ENE
26908650026,3/29/2014,232.979996,3,29,2014,13,6,1,1,45,36,71,30.23,10,15,60,Overcast,ENE
26908650026,3/29/2014,155.799996,3,29,2014,14,6,1,1,44.1,37,76,30.22,9,12.7,50,Light Rain,NE
26908650026,3/29/2014,152.879997,3,29,2014,15,6,1,1,42.1,37.9,85,30.21,4,12.7,50,Light Rain,NE
26908650026,3/29/2014,147.039998,3,29,2014,16,6,1,1,41,37.65,88,30.185,3,14.95,45,"Rain, Light Rain","NE, NE"
26908650026,3/29/2014,134.69,3,29,2014,17,6,1,1,39.9,37,89,30.16,3,17.3,50,Rain,NE
26908650026,3/29/2014,134.919994,3,29,2014,18,6,1,1,39.55,37.2,91,30.145,2.5,16.7,50,"Light Rain, Light Rain","NE, NE"
26908650026,3/29/2014,133.799998,3,29,2014,19,6,1,0,39.1,37.2,93,30.13,3.5,14.95,55,"Light Rain, Light Rain","NE, ENE"
26908650026,3/29/2014,134.489994,3,29,2014,20,6,1,0,39,37,93,30.11,4,15,60,Rain,ENE
26908650026,3/29/2014,112.079997,3,29,2014,21,6,1,0,39,37.9,96,30.08,3,16.1,50,Light Rain,NE
26908650026,3/29/2014,108.189998,3,29,2014,22,6,1,0,39.1,37.65,94.5,30.06,2.5,15,55,"Heavy Rain, Rain","ENE, NE"
26908650026,3/29/2014,107.569997,3,29,2014,23,6,1,0,39.9,37.9,93,30.01,2,15,40,Heavy Rain,NE
26908650026,3/30/2014,109.119999,3,30,2014,0,0,0,0,39.9,37.9,93,29.95,2.5,21.9,40,Rain,NE
26908650026,3/30/2014,107.979998,3,30,2014,1,0,0,0,39.55,37.65,93,29.915,3,19.6,45,"Rain, Rain","NE, NE"
26908650026,3/30/2014,108.759999,3,30,2014,2,0,0,0,40.1,37.65,91,29.85,2.9,17.85,35,"Light Rain, Heavy Rain","NNE, NE"
26908650026,3/30/2014,108.189997,3,30,2014,3,0,0,0,40.1,38.2,93,29.82,2.25,15.55,30,"Light Rain, Rain","NNE, NNE"
26908650026,3/30/2014,109.139998,3,30,2014,4,0,0,0,41,39.1,93,29.76,2.75,19,30,"Rain, Rain","NNE, NNE"
26908650026,3/30/2014,108.56,3,30,2014,5,0,0,0,41,39.1,93,29.715,2,19,35,"Heavy Rain, Rain","NE, NNE"
26908650026,3/30/2014,108.369996,3,30,2014,6,0,0,0,42.86666667,40.4,91,29.71333333,1.566666667,11.53333333,230,"Rain, Heavy Rain, Heavy Rain","North, North, NW"
26908650026,3/30/2014,118.019998,3,30,2014,7,0,0,1,41,39.375,93.75,29.6975,1.475,14.4,100,"Heavy Rain, Heavy Rain, Heavy Rain, Heavy Rain","NNE, NNE, North, North"
26908650026,3/30/2014,127.389998,3,30,2014,8,0,0,1,42.1,39.9,92,29.68,3,11.5,350,Light Rain,North
26908650026,3/30/2014,137.839997,3,30,2014,9,0,0,1,42.1,39.9,92,29.65,3,13.8,20,Light Rain,NNE
26908650026,3/30/2014,137.909997,3,30,2014,10,0,0,1,43,39.9,89,29.67,3,13.8,360,Light Rain,North
26908650026,3/30/2014,139.749999,3,30,2014,11,0,0,1,41,39.1,93,29.65,2.5,17.3,355,"Light Rain, Light Rain","North, North"
26908650026,3/30/2014,138.039997,3,30,2014,12,0,0,1,39.9,37.9,93,29.64,2.5,19.6,10,Light Rain,North
26908650026,3/30/2014,138.019998,3,30,2014,13,0,0,1,39.9,37,89,29.64,2.5,26.5,10,Light Rain,North
26908650026,3/30/2014,123.249996,3,30,2014,14,0,0,1,39.9,37,89,29.64,2.5,23,10,Light Rain,North
26908650026,3/30/2014,122.359997,3,30,2014,15,0,0,1,39.43333333,37.26666667,91.66666667,29.63666667,2,21.86666667,13.33333333,"Overcast, Light Rain, Light Rain","North, NNE, North"
26908650026,3/30/2014,121.329996,3,30,2014,16,0,0,1,39.43333333,36.66666667,89.66666667,29.66333333,1.866666667,17.66666667,16.66666667,"Light Rain, Light Rain, Light Rain","North, NNE, NNE"
26908650026,3/30/2014,123.949999,3,30,2014,17,0,0,1,39.1,35.35,86.5,29.645,2.5,21.9,10,"Overcast, Overcast","North, North"
26908650026,3/30/2014,123.819998,3,30,2014,18,0,0,1,38.55,35.35,88,29.665,10,19,15,"Overcast, Light Rain","North, NNE"
26908650026,3/30/2014,124.239997,3,30,2014,19,0,0,0,37.9,34,86,29.68,10,19.6,20,Overcast,NNE
26908650026,3/30/2014,114.459997,3,30,2014,20,0,0,0,37,34,89,29.68,10,24.2,20,Light Rain,NNE
26908650026,3/30/2014,108.519998,3,30,2014,21,0,0,0,37,33.1,86,29.71,2.5,15,20,Heavy Rain,NNE
26908650026,3/30/2014,108.16,3,30,2014,22,0,0,0,36.15,33.625,90.5,29.7075,4,20.725,20,"Light Rain, Rain, Rain, Rain","NNE, NNE, NNE, North"
26908650026,3/30/2014,107.459995,3,30,2014,23,0,0,0,36,33.1,89,29.7,4,13.8,360,Rain,North
26908650026,3/31/2014,108.599999,3,31,2014,0,1,1,0,35.65714286,33.7,92.42857143,29.72142857,2.785714286,13.98571429,160,"Heavy Rain, Heavy Rain, Rain, Heavy Rain, Heavy Rain, Heavy Rain, Heavy Rain","North, North, North, North, North, North, North"
26908650026,3/31/2014,108.659999,3,31,2014,1,1,1,0,34.6,31.58571429,89,29.74571429,2.571428571,7.257142857,297.1428571,"Heavy Rain, Rain, Heavy Rain, Rain, Rain, Rain, Rain","North, North, North, NNW, NNW, NNW, North"
26908650026,3/31/2014,108.209999,3,31,2014,2,1,1,0,33.85,30.375,87.5,29.725,5.75,10.975,355,"Rain, Light Rain, Light Rain, Light Rain","North, North, North, North"
26908650026,3/31/2014,107.879998,3,31,2014,3,1,1,0,33.85,30.825,89,29.72,3.325,12.675,15,"Light Rain, Light Snow, Light Rain, Rain","North, North, NNE, NNE"
26908650026,3/31/2014,108.329997,3,31,2014,4,1,1,0,33.83333333,31.7,91.83333333,29.73166667,2.416666667,12.1,15,"Light Rain, Light Rain, Light Rain, Light Rain, Light Rain, Light Rain","NNE, NNE, NNE, North, North, North"
26908650026,3/31/2014,109.349999,3,31,2014,5,1,1,0,33.9,30.55,88,29.73,6,19.6,10,"Light Rain, Light Rain","North, North"
26908650026,3/31/2014,235.619994,3,31,2014,6,1,1,0,34,30,85,29.76,10,18.4,10,Overcast,North
26908650026,3/31/2014,301.929994,3,31,2014,7,1,1,1,35.1,30,82,29.79,5,19.6,10,Light Rain,North
26908650026,3/31/2014,315.729995,3,31,2014,8,1,1,1,35.475,31.1,84.5,29.8075,1.95,14.95,270,"Light Rain, Light Rain, Light Rain, Light Rain","North, North, North, North"
